Track Name,Artist,Streams,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,analysis_url,duration_ms,time_signature,Genre,hiphop,rap,pop,trap,electronic,rnb,femalevocalists,dance,indie,latin,Label
the last great american dynasty,Taylor Swift,5961910,0.6859999999999999,0.662,7,-8.505,1,0.0413,0.467,0.0023,0.109,0.706,147.922,https://api.spotify.com/v1/audio-analysis/2Eeur20xVqfUoM3Q7EFPFt,230999,4,"pop,country,female vocalists,taylor swift,singer songwriter,pop,country,female vocalists",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
Godzilla (feat. Juice WRLD),Eminem,5932521,0.8079999999999999,0.745,10,-5.26,0,0.342,0.145,0.0,0.292,0.8290000000000001,165.995,https://api.spotify.com/v1/audio-analysis/7FIWs0pqAYbP91WWM0vlTQ,210800,4,"rap,hiphop,eminem,hiphop,pop,rap,hiphop,eminem",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ROCKSTAR (feat. Roddy Ricch),DaBaby,5886504,0.746,0.69,11,-7.956,1,0.16399999999999998,0.247,0.0,0.101,0.4970000000000001,89.977,https://api.spotify.com/v1/audio-analysis/7ytR5pFWmSjzHJIeQkgog4,181733,4,"hip hop,rap,trap,hip hop,dababy,hip hop,rap,trap",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Ariana Grande,5878568,0.643,0.721,1,-5.247999999999998,1,0.0449,0.00268,6.51e-06,0.0898,0.317,102.914,https://api.spotify.com/v1/audio-analysis/3NkJNL3WqO1Lqc3uNDxvCN,190107,4,"pop,rnb,female vocalists,ariana grande,love at first listen,pop,rnb,female vocalists",0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
Happy Xmas (War Is Over) - Remastered 2010,John Lennon,5872023,0.328,0.607,2,-11.076,1,0.0315,0.318,0.0,0.765,0.395,146.537,https://api.spotify.com/v1/audio-analysis/3zJw3rugfpVrmBeDDnUYzy,213880,3,"album rock, art rock, beatlesque, classic rock, folk rock, mellow gold, rock, soft rock",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Intentions (feat. Quavo),Justin Bieber,5863115,0.8059999999999999,0.546,9,-6.6370000000000005,1,0.0575,0.3,0.0,0.102,0.8740000000000001,147.986,https://api.spotify.com/v1/audio-analysis/4umIPjkehX1r7uhmGvXiSV,212867,4,"pop,rnb,justin bieber,black metal,christmas,pop,rnb,justin bieber",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
KOD,J. Cole,5838691,0.823,0.7829999999999999,0,-6.274,1,0.154,0.21,0.0,0.113,0.199,141.882,https://api.spotify.com/v1/audio-analysis/7yotKA30dwTKNEGomV9ZsI,191437,4,"hip hop,rap,j cole,american,2018 single,hip hop,rap,hip hop",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
needy,Ariana Grande,5821541,0.647,0.309,7,-7.947999999999999,0,0.0366,0.78,7.41e-06,0.202,0.195,87.045,https://api.spotify.com/v1/audio-analysis/1TEL6MlSSVLSdhOSddidlJ,171573,4,"pop,rnb,female vocalists,ariana grande,love at first listen,pop,rnb,female vocalists",0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
Life Is Good (feat. Drake),Future,5812401,0.6759999999999999,0.609,2,-5.831,0,0.481,0.0706,0.0,0.152,0.508,142.037,https://api.spotify.com/v1/audio-analysis/5yY9lUy8nbvjM1Uyo1Uqoc,237735,4,"future,hiphop,rap,trap",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Mona Lisa (feat. Kendrick Lamar),Lil Wayne,5808198,0.856,0.6940000000000001,2,-4.393,1,0.16899999999999998,0.371,0.0,0.109,0.489,122.08,https://api.spotify.com/v1/audio-analysis/0dbTQYW3Ad1FTzIA9t90E8,324189,4,"Kendrick Lamar, hip hop, rap, Lil Wayne",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
This Is America,Childish Gambino,5762441,0.8540000000000001,0.463,5,-6.159,1,0.13699999999999998,0.117,0.0,0.354,0.5489999999999999,120.024,https://api.spotify.com/v1/audio-analysis/0b9oOr2ZgvyQu88wzixux9,225773,4,"2018,rap,hip hop,trap,hip hop,hip hop,rap,hip hop",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
my tears ricochet,Taylor Swift,5721464,0.456,0.263,0,-10.63,1,0.0332,0.8059999999999999,0.0,0.0749,0.111,129.86,https://api.spotify.com/v1/audio-analysis/1DnpjwTbSwV2V6O4PABMjW,255894,4,"pop,country,female vocalists,taylor swift,singer songwriter,pop,country,female vocalists",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
Yummy,Justin Bieber,5715468,0.687,0.514,9,-6.612,0,0.0897,0.366,0.0,0.116,0.494,145.921,https://api.spotify.com/v1/audio-analysis/41L3O37CECZt3N7ziG2z7l,210427,4,"2020,pop,justinbieber,rnb,badmusic,pop,rnb,justinbieber",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
Castle on the Hill,Ed Sheeran,5661820,0.461,0.8340000000000001,2,-4.868,1,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,https://api.spotify.com/v1/audio-analysis/6PCUP3dWmTjcTtXY02oFdT,261154,4,"pop,best of 2017,ed sheeran,folk,pop rock,acoustic,british,singer songwriter",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Follow God,Kanye West,5650078,0.529,0.9,1,-3.503,1,0.418,0.000248,1.21e-05,0.0426,0.434,180.291,https://api.spotify.com/v1/audio-analysis/2QpGZOhTCHHiKmpSO9FW4h,104591,4,"hip hop,rap,hip hop,kanye west,rnb,hip hop,rap,hip hop",1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
Can’t Take A Joke,Drake,5649821,0.878,0.4320000000000001,10,-9.852,0,0.14300000000000002,0.041,0.0,0.0571,0.441,86.956,https://api.spotify.com/v1/audio-analysis/7cfvP13Bqb1EyCZQiYsLum,163973,4,"hip hop, rap, Canadian, Drake, like a lot",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Passionfruit,Drake,5626795,0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,https://api.spotify.com/v1/audio-analysis/7hDc8b7IXETo14hHIHdnhd,298941,4,"rnb,chill,dancehall,canadian,rap,hip hop,rap,hip hop",1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
NASA,Ariana Grande,5606877,0.737,0.461,6,-6.8870000000000005,1,0.293,0.447,0.0,0.268,0.481,75.005,https://api.spotify.com/v1/audio-analysis/4SPu0Ql902hTVXkBoNIYtq,182000,4,"pop,rnb,female vocalists,ariana grande,love at first listen,pop,rnb,female vocalists",0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
Hollywood's Bleeding,Post Malone,5585004,0.404,0.645,4,-3.221,0,0.0479,0.331,0.0,0.104,0.158,130.215,https://api.spotify.com/v1/audio-analysis/01iuzK2ziYAVE2n9aSXbWp,156253,4,"post malone,pop,indie pop,rap,pop rock,hip hop,rap,trap",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
MIDDLE CHILD,J. Cole,5564318,0.8370000000000001,0.364,8,-11.713,1,0.276,0.149,0.0,0.271,0.463,123.984,https://api.spotify.com/v1/audio-analysis/2JvzF1RMd7lE3KmFlsyZD8,213594,4,"hip hop,2019,j cole,hip hop,rap,hip hop",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
bury a friend,Billie Eilish,5563996,0.905,0.389,8,-14.505,1,0.332,0.74,0.162,0.106,0.196,120.046,https://api.spotify.com/v1/audio-analysis/4NzMOnvSJVNKF7nw5NkXIP,193143,4,"alternative,billie eilish,pop,indie pop,electropop",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Lover,Taylor Swift,5550879,0.359,0.5429999999999999,7,-7.582000000000002,1,0.0915,0.4920000000000001,1.57e-05,0.118,0.453,68.50399999999999,https://api.spotify.com/v1/audio-analysis/0bzbvANY6oETSJLc0wlVGY,221307,4,"pop,taylor swift,2010s,electropop,synthpop,pop,country,female vocalists",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,5546821,0.878,0.619,6,-5.56,1,0.102,0.0533,0.0,0.113,0.639,136.041,https://api.spotify.com/v1/audio-analysis/6u7jPi22kF8CTQ3rb9DHE7,157067,4,"hip hop,country rap,country,rap,trap,hip hop,country rap,country",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Lucid Dreams,Juice WRLD,5544528,0.4370000000000001,0.481,11,-9.681,0,0.237,0.377,0.0,0.33,0.21600000000000005,83.60600000000002,https://api.spotify.com/v1/audio-analysis/32iYwQ4OYiurnGnOfJ1aEh,239947,4,"hip hop,trap,hip hop,rap,american,hip hop,rap,cloud rap",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ROXANNE,Arizona Zervas,5525015,0.621,0.601,6,-5.6160000000000005,0,0.14800000000000002,0.0522,0.0,0.46,0.457,116.735,https://api.spotify.com/v1/audio-analysis/1ZPWWSwCkxKfqdp4H0RFCo,163636,5,"2019,2010s,arizona zervas,rap,hip hop,rap,hip hop,rnb",1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
Don't Cry (feat. XXXTENTACION),Lil Wayne,5518452,0.618,0.71,8,-6.066,1,0.331,0.407,0.0,0.183,0.233,112.014,https://api.spotify.com/v1/audio-analysis/5BQrp63SHCVf4bzCzJePne,249450,4,XXXTENTACION,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Do They Know It's Christmas? - 1984 Version,Band Aid,5497071,0.599,0.642,0,-6.936,1,0.0363,0.16399999999999998,3.33e-05,0.0992,0.349,115.412,https://api.spotify.com/v1/audio-analysis/1hvpDAxZPKjKztOc72sv06,222533,4,"pop,christmas,80s,rock,british,pop,christmas,80s",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
bloodline,Ariana Grande,5490853,0.758,0.665,2,-5.188,0,0.0774,0.0815,0.000157,0.21600000000000005,0.643,151.976,https://api.spotify.com/v1/audio-analysis/2hloaUoRonYssMuqLCBLTX,216893,4,"pop,rnb,female vocalists,ariana grande,love at first listen,pop,rnb,female vocalists",0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
I Love It (& Lil Pump),Kanye West,5466955,0.901,0.522,2,-8.304,1,0.33,0.0114,0.0,0.259,0.329,104.053,https://api.spotify.com/v1/audio-analysis/4S8d14HvHb70ImctNgVzQQ,127947,4,"hip hop,rap,hip hop,kanye west,rnb,hip hop,rap,hip hop",1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
no tears left to cry,Ariana Grande,5457046,0.703,0.696,0,-5.482,1,0.0529,0.0375,5.65e-06,0.274,0.366,121.969,https://api.spotify.com/v1/audio-analysis/5SxkdsY1ufZzoq9iXceLw9,205947,4,"pop,sweetener,no tears left to cry,dance pop,rnb,pop,rnb,female vocalists",0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
Shallow,Lady Gaga,5451577,0.5720000000000001,0.385,7,-6.362,1,0.0308,0.371,0.0,0.231,0.32299999999999995,95.799,https://api.spotify.com/v1/audio-analysis/5lK18Pt33xNudq4qYDxIm8,215733,4,"a star is born,a star is born soundtrack,a star is born sountrack,pop,dance,electronic",0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
Goodbyes (Feat. Young Thug),Post Malone,5447814,0.58,0.653,5,-3.818,1,0.0745,0.447,0.0,0.111,0.175,150.231,https://api.spotify.com/v1/audio-analysis/6vBdBCoOhKHiYDDOcorfNo,174960,4,"post malone,hip hop,pop,young thug,rap,hip hop,rap,trap",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Fuck Love (feat. Trippie Redd),XXXTENTACION,5398344,0.797,0.5329999999999999,0,-9.74,0,0.0412,0.0172,0.000152,0.103,0.329,131.036,https://api.spotify.com/v1/audio-analysis/7AQim7LbvFVZJE3O8TYgf2,146520,4,"hip hop,cloud rap,rap,trap,emo,hip hop,cloud rap,rap",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Enemies (feat. DaBaby),Post Malone,5397210,0.542,0.674,6,-4.169,1,0.21,0.0588,0.0,0.0955,0.667,76.388,https://api.spotify.com/v1/audio-analysis/6UFEJuDXQMWhL5UH5f9fUR,196760,4,"hip hop,rap,trap,cloud rap,pop,hip hop,rap,trap",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Lucky You (feat. Joyner Lucas),Eminem,5360080,0.8759999999999999,0.7859999999999999,10,-4.884,0,0.306,0.0627,0.0,0.127,0.575,153.06799999999996,https://api.spotify.com/v1/audio-analysis/60SdxE8apGAxMiRrpbmLY0,244679,4,"rap,hip hop,eminem,hip hop,pop,rap,hip hop,eminem",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Spoil My Night (feat. Swae Lee),Post Malone,5359543,0.672,0.7170000000000001,1,-2.714,1,0.034,0.341,2.4e-05,0.106,0.225,160.981,https://api.spotify.com/v1/audio-analysis/5VuxWXbt7XENQCtE9TzpTv,194560,4,"hip hop,rap,trap,cloud rap,pop,hip hop,rap,trap",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Come & Go (with Marshmello),Juice WRLD,5350650,0.625,0.8109999999999999,0,-5.183,1,0.0659,0.0173,0.0,0.16,0.532,144.994,https://api.spotify.com/v1/audio-analysis/4Lxseh0wN7N0ljiOh8KwbU,205485,4,"rap,rock,juice wrld,trap,edm,hip hop,rap,cloud rap",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Feliz Navidad,José Feliciano,5347477,0.485,0.857,2,-7.059,1,0.0442,0.534,0.0,0.34700000000000003,0.963,148.749,https://api.spotify.com/v1/audio-analysis/7taXf5odg9xCAZERYfyOkS,182360,4,"christmas,xmas,weihnachten,latin,kerst,latin,folk,singer songwriter",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
Mistletoe,Justin Bieber,5347336,0.6659999999999999,0.5429999999999999,6,-9.188,0,0.0446,0.511,0.0,0.0911,0.8809999999999999,161.947,https://api.spotify.com/v1/audio-analysis/32OWobmyAz8J2qA8iWekyS,182947,4,"christmas,pop,love,2011,justin bieber,pop,rnb,justin bieber",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
Life's A Mess (feat. Halsey),Juice WRLD,5307634,0.636,0.448,1,-8.969,1,0.0359,0.335,0.0,0.17,0.18600000000000005,143.124,https://api.spotify.com/v1/audio-analysis/1yHdZ9S6rBlNPH3LDNMy2P,202206,4,"juice wrld,pop,indie,indie pop,female vocalists,hip hop,rap,cloud rap",1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
Conversations,Juice WRLD,5271158,0.747,0.622,11,-5.825,1,0.0838,0.17600000000000002,0.0,0.151,0.57,159.93,https://api.spotify.com/v1/audio-analysis/2fZTS0VboxRpF0FdfY7E5P,181661,4,"hip hop,rap,cloud rap,emo rap,juice wrld,hip hop,rap,cloud rap",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
DNA.,Kendrick Lamar,5264594,0.638,0.523,1,-6.664,1,0.35700000000000004,0.00454,0.0,0.0842,0.422,139.91299999999998,https://api.spotify.com/v1/audio-analysis/6HZILIRieu8S0iqY8kIKhj,185947,4,"rap,hip hop,hip hop,banger,2017,hip hop,rap,hip hop",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Falling Down - Bonus Track,Lil Peep,5251813,0.669,0.574,4,-6.442,0,0.0286,0.0175,0.00294,0.146,0.273,120.013,https://api.spotify.com/v1/audio-analysis/0Dn40gxVCMo5TkgS8Ik18Q,196400,4,"hip hop, hip hop, emo, rap, cloud rap",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Pain 1993 (with Playboi Carti),Drake,5247387,0.825,0.373,5,-5.532,0,0.108,0.163,0.0,0.368,0.12,77.271,https://api.spotify.com/v1/audio-analysis/6Kj17Afjo1OKJYpf5VzCeo,149078,4,"hip hop,rap,hip hop,rnb,drake,hip hop,rap,hip hop",1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
Roses - Imanbek Remix,SAINt JHN,5234607,0.77,0.7240000000000001,8,-5.484,1,0.0495,0.0167,0.0107,0.353,0.898,121.975,https://api.spotify.com/v1/audio-analysis/24Yi9hE78yPEbZ4kxyoXAI,176840,4,"hiphop,rap,trap,electronic,rnb,hiphop,rap,trap",1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1
Savage Love (Laxed - Siren Beat),Jawsh 685,5222103,0.767,0.481,0,-8.52,0,0.0803,0.234,0.0,0.269,0.7609999999999999,150.076,https://api.spotify.com/v1/audio-analysis/1xQ6trAsedVPCdbtDAmk0c,171375,4,"electronic,hip hop,jason derulo,pop,new zealand,electronic,hip hop,jason derulo",1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,5197847,0.603,0.321,2,-11.489,1,0.0599,0.8809999999999999,0.0,0.34,0.8440000000000001,143.10399999999996,https://api.spotify.com/v1/audio-analysis/7inXu0Eaeg02VsM8kHNvzM,155600,4,christmas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
The Ringer,Eminem,5186590,0.939,0.551,1,-9.126,1,0.29100000000000004,0.0311,0.0,0.192,0.42,118.552,https://api.spotify.com/v1/audio-analysis/2jt2WxXMCD4zjACthkJQVE,337941,4,"rap,hip hop,eminem,hip hop,pop,rap,hip hop,eminem",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
my future,Billie Eilish,5183389,0.444,0.309,8,-10.956,1,0.062,0.795,0.132,0.35200000000000004,0.0875,104.745,https://api.spotify.com/v1/audio-analysis/2ygvZOXrIeVL4xZmAWJT2C,208155,4,"indie,love at first listen,billie eilish,best of 2020,indie pop,pop,indie pop,electropop",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
Homicide,Logic,5178465,0.722,0.764,10,-5.6560000000000015,0,0.398,0.145,0.0,0.171,0.7959999999999999,139.83100000000002,https://api.spotify.com/v1/audio-analysis/0Lw6aQcBFWTQ9m4MSwwwes,245413,4,"logic,rap,hip hop,rap,hip hop",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
bad idea,Ariana Grande,5175165,0.847,0.58,1,-5.316,1,0.0723,0.0276,0.0548,0.1,0.575,137.995,https://api.spotify.com/v1/audio-analysis/7EQpvVujgytLVY8vKiDHAg,267107,4,"pop,rnb,female vocalists,heavenly,eargasm,pop,rnb,female vocalists",0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
Sucker,Jonas Brothers,5168503,0.8420000000000001,0.7340000000000001,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.952,137.958,https://api.spotify.com/v1/audio-analysis/4y3OI86AEP6PQoDE6olYhO,181040,4,"pop,2019,jonas brothers,dance,pop rock,pop,pop rock,disney",0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
Driving Home for Christmas - 2019 Remaster,Chris Rea,5155470,0.513,0.583,9,-10.863,1,0.038,0.355,1.96e-05,0.18,0.866,180.183,https://api.spotify.com/v1/audio-analysis/27qAMKrDdKEs8HDXcvR24R,241627,4,"christmas, xmas, Christmas Songs, Chris Rea, rock",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Alone Again,The Weeknd,5118147,0.218,0.652,4,-7.9529999999999985,0,0.0641,0.033,0.111,0.172,0.0599,65.375,https://api.spotify.com/v1/audio-analysis/6b5P51m8xx2XA6U7sdNZ5E,250053,4,"rnb,electronic,canadian,dubstep,r&b,rnb,electronic,canadian",0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1
SOS,Avicii,5101320,0.802,0.645,5,-6.181,0,0.0715,0.272,0.0,0.119,0.376,100.001,https://api.spotify.com/v1/audio-analysis/6nDKrPlXdpomGBgAlO7UdP,157202,4,"avicii,house,electronic,dance",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
CAROUSEL,Travis Scott,5086449,0.428,0.403,5,-5.914,0,0.209,0.229,0.0,0.22,0.133,95.387,https://api.spotify.com/v1/audio-analysis/7KZ5MMVgBVox9ycroB2UrI,180183,5,"hip hop, frank ocean, travis scott, rap",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Ice Cream (with Selena Gomez),BLACKPINK,5060036,0.79,0.7290000000000001,9,-3.843,1,0.334,0.0342,9.31e-05,0.0411,0.904,159.989,https://api.spotify.com/v1/audio-analysis/2J4P46vCFm1rPkNkp9pZWX,175813,4,"the album,thealbum,k pop,kpop,pop",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,Paul McCartney,5040731,0.774,0.511,11,-8.914,1,0.0319,0.322,0.0,0.0672,0.7709999999999999,94.736,https://api.spotify.com/v1/audio-analysis/7Lbxvt42JsNSKVCaN63qhD,227653,4,christmas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Ignorantes,Bad Bunny,5040301,0.85,0.536,1,-5.1610000000000005,1,0.0599,0.267,3.89e-05,0.0996,0.505,96.029,https://api.spotify.com/v1/audio-analysis/3wYRLYuO1M88d8woWUIxct,210607,4,"rap,latin,bulgarian,panama,hiphop,latin,hiphop,reggaeton",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
Holly Jolly Christmas,Michael Bublé,5039103,0.647,0.465,7,-8.308,1,0.0428,0.865,0.0,0.0882,0.6990000000000001,151.251,https://api.spotify.com/v1/audio-analysis/6tjituizSxwSmBB5vtgHZE,119787,4,"jazz,swing,christmas,pop,easy listening,jazz,swing,christmas",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,5036914,0.609,0.6679999999999999,7,-4.284,1,0.0367,0.0552,0.0,0.16699999999999998,0.8109999999999999,80.92399999999998,https://api.spotify.com/v1/audio-analysis/3DXncPQOG4VBw3QHh3S817,288600,4,"hip hop,rap,hip hop,miami,djs,hip hop,rap,hip hop",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,5033261,0.753,0.498,2,-5.61,1,0.0504,0.551,0.0,0.0706,0.927,89.95,https://api.spotify.com/v1/audio-analysis/1A6OTy97kk0mMdm78rHsm8,158053,4,"hip hop,rap,trap,cloud rap,pop,hip hop,rap,trap",1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
mirrorball,Taylor Swift,5028753,0.5529999999999999,0.413,2,-10.037,1,0.0334,0.687,2.33e-06,0.0594,0.379,110.107,https://api.spotify.com/v1/audio-analysis/0ZNU020wNYvgW84iljPkPP,208978,4,"pop,country,female vocalists,taylor swift,singer songwriter,pop,country,female vocalists",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
China,Anuel AA,5025519,0.7859999999999999,0.8079999999999999,7,-3.702,1,0.0882,0.0846,0.00028900000000000003,0.0822,0.609,105.027,https://api.spotify.com/v1/audio-analysis/2ksOAxtIxY8yElEWw8RhgK,301714,4,"anuel aa,reggaeton,trap,latin trap",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
august,Taylor Swift,5022656,0.532,0.623,5,-9.208,1,0.0331,0.5379999999999999,7.28e-05,0.0925,0.403,89.93700000000003,https://api.spotify.com/v1/audio-analysis/1X2cYhcDMfDtiRIYHZCpQu,261923,4,"pop,country,female vocalists,taylor swift,singer songwriter,pop,country,female vocalists",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
You Need To Calm Down,Taylor Swift,5011975,0.768,0.6779999999999999,2,-5.604,1,0.0505,0.00838,0.0,0.0596,0.706,85.025,https://api.spotify.com/v1/audio-analysis/29fRTIKsJhLUJoldM89GZS,171387,4,"pop,lover,taylor swift,you need to calm down,lgbtq,pop,country,female vocalists",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
Mi Gente,J Balvin,4967261,0.5429999999999999,0.677,11,-4.915,0,0.0993,0.0148,6.21e-06,0.13,0.294,103.809,https://api.spotify.com/v1/audio-analysis/2rb5MvYT7ZIxbKW5hfcHx8,189440,4,"latin,pop,colombian,reggaeton,latin pop,reggaeton,pop,colombian",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
Sandra’s Rose,Drake,4964551,0.487,0.85,1,-5.4270000000000005,1,0.25,0.047,0.0,0.142,0.523,152.102,https://api.spotify.com/v1/audio-analysis/1sPLURKAosM3Jampgp9AWq,216333,4,"hip hop, rap, Canadian, Drake, decent",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Havana,Camila Cabello,4949898,0.768,0.517,7,-4.323,0,0.0312,0.18600000000000005,3.8e-05,0.104,0.418,104.992,https://api.spotify.com/v1/audio-analysis/0ofbQMrRDsUaVKq2mGLEAb,216897,4,"pop,dance,female vocalists,camila cabello,camila,pop,female vocalists,dance",0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
La Difícil,Bad Bunny,4944733,0.685,0.848,8,-4.561,0,0.0858,0.0861,7.14e-06,0.0783,0.7609999999999999,179.87,https://api.spotify.com/v1/audio-analysis/6NfrH0ANGmgBXyxgV2PeXt,163084,4,"latin,hip hop,reggaeton,trap,puerto rican,latin,hip hop,reggaeton",1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
Laugh Now Cry Later (feat. Lil Durk),Drake,4940552,0.7609999999999999,0.518,0,-8.871,1,0.134,0.244,3.47e-05,0.107,0.522,133.976,https://api.spotify.com/v1/audio-analysis/2SAqBLGA283SUiwJ3xOUVI,261493,4,"drake,hip hop,rap,hip hop",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Driving Home for Christmas,Chris Rea,4918077,0.603,0.705,9,-7.5470000000000015,1,0.0328,0.556,0.000123,0.342,0.89,90.12,https://api.spotify.com/v1/audio-analysis/0ZoHHROTzwIYeNAHRPedTY,239947,4,"christmas,xmas,christmas songs,chris rea,rock,rock,blues,classic rock",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
